object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,t0,duration,depth,rp,teq,insolation,stellar_teff,stellar_logg,stellar_radius,ra,dec
278892590,tess,0.9983230126470436,99.83,planet,planet,KP,1.5109447,2460209.808352,0.6401499,10693.4881603,1.2038917,802.8602204,98.1930529,5780.0,5.27596,0.114827,346.626392,-5.043462
281731203,tess,0.9984962070058728,99.85,planet,planet,KP,11.6332127,2460268.402363,5.081,3480.0,10.264,935.0,126.951,5287.7,3.88,1.73,163.032312,0.493167
150096001,tess,0.9978730486466837,99.79,planet,planet,KP,11.0248821,2460251.64402,2.917,1943.0,2.46843,734.0,48.3251,3798.0,4.77,0.46,70.149378,25.009813
365007485,tess,0.9959096942411073,99.59,planet,planet,KP,33.5920255,2459521.373701,6.385,3352.0,9.88421,949.0,134.883,5468.0,4.5,0.91,164.189386,9.673946
393818343,tess,0.9962092675134243,99.62,planet,planet,CP,,2459811.240328,3.9569972,1196.0597801,3.8324012,823.3757159,108.6208553,5657.0,4.35534,1.09993,310.2917,3.638297
67512645,tess,0.9979363961994797,99.79,planet,planet,CP,3.3706303,2459639.258654,1.5183944,166589.9107386,9.3830336,409.0887836,6.6189834,3133.0,5.02671,0.222121,173.469142,12.451091
77156829,tess,0.9998873639136905,99.99,planet,planet,CP,0.8602406,2458411.473627,0.5124345,719.5357708,0.9718795,830.4405814,112.3971391,3450.0,4.89044,0.33819,68.178987,-39.790874
77156829,tess,0.9998873639136905,99.99,planet,planet,CP,3.6942604,2458411.067517,1.1278521,832.8225921,1.0428407,510.9040793,16.1019503,3450.0,4.89044,0.33819,68.178987,-39.790874
77156829,tess,0.9998873639136905,99.99,planet,planet,CP,4.9652069,2458414.562933,0.9361524,633.0580849,0.8566925,462.9521337,10.8558882,3450.0,4.89044,0.33819,68.178987,-39.790874
77156829,tess,0.9997883170041034,99.98,planet,planet,CP,0.8602406,2458411.473627,0.5124345,719.5357708,0.9718795,830.4405814,112.3971391,3450.0,4.89044,0.33819,68.178987,-39.790874
77156829,tess,0.9997883170041034,99.98,planet,planet,CP,3.6942604,2458411.067517,1.1278521,832.8225921,1.0428407,510.9040793,16.1019503,3450.0,4.89044,0.33819,68.178987,-39.790874
77156829,tess,0.9997883170041034,99.98,planet,planet,CP,4.9652069,2458414.562933,0.9361524,633.0580849,0.8566925,462.9521337,10.8558882,3450.0,4.89044,0.33819,68.178987,-39.790874
77156829,tess,0.9985210004155143,99.85,planet,planet,CP,0.8602406,2458411.473627,0.5124345,719.5357708,0.9718795,830.4405814,112.3971391,3450.0,4.89044,0.33819,68.178987,-39.790874
77156829,tess,0.9985210004155143,99.85,planet,planet,CP,3.6942604,2458411.067517,1.1278521,832.8225921,1.0428407,510.9040793,16.1019503,3450.0,4.89044,0.33819,68.178987,-39.790874
77156829,tess,0.9985210004155143,99.85,planet,planet,CP,4.9652069,2458414.562933,0.9361524,633.0580849,0.8566925,462.9521337,10.8558882,3450.0,4.89044,0.33819,68.178987,-39.790874
435339558,tess,0.9963928677349057,99.64,planet,planet,KP,21.9903619,2459456.138592,3.8732381,1122.3021089,4.6034655,699.156353,56.4700581,5294.0,4.14669,1.33417,55.255931,13.519187
56658270,tess,0.9979876161488823,99.8,planet,planet,CP,8.8349261,2459475.615758,6.2442811,6132.2553437,9.0595904,647.0263001,41.4198706,3303.0,3.84689,1.1499799,63.928339,29.166542
27635334,tess,0.9969482299664661,99.69,planet,planet,KP,4.7335575,2459502.375963,3.2089234,930.2503519,5.3852666,1377.3240616,850.4828102,5496.0,3.93163,1.75896,123.381848,16.419516
271749758,tess,0.9987247294765913,99.87,planet,planet,KP,11.714447,2460342.99711,3.5131822,12763.9935022,11.53374,690.7263119,53.7953827,5165.0,4.48308,0.885629,295.49671,42.537932
436575927,tess,0.9975086981561145,99.75,planet,planet,KP,5.0957983,2460250.885968,1.772,714.0,1.92318,643.0,28.5068,4197.0,4.56,0.7,71.110002,16.518582
26078330,tess,0.9942443612485704,99.42,planet,planet,KP,8.754708,2459451.225412,3.4644403,1527.6748939,3.5438108,840.2916858,117.8260362,5888.0,4.57,0.889347,52.888852,22.434819
113921235,tess,0.9986593150952022,99.87,planet,planet,CP,59.8473992,2459518.397405,4.3696664,11392.7507656,11.7556773,211.0447631,0.4688342,5765.3,4.38,1.09215,54.274323,19.499595
