object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,t0,duration,depth,rp,teq,insolation,stellar_teff,stellar_logg,stellar_radius,ra,dec
431810418,tess,0.0015401710019180895,0.15,non-planet,candidate,PC,753.822332,2460583.854715,4.495,520.0,1.90769,1180.0,322.574,5940.0,4.42516,1.06,349.267516,31.353989
431810418,tess,0.0015401710019180895,0.15,non-planet,candidate,PC,9.2152386,2460570.60536,3.487,695.0,2.47478,956.0,138.746,5940.0,4.42516,1.06,349.267516,31.353989
431810418,tess,0.0040427110123467955,0.4,non-planet,candidate,PC,753.822332,2460583.854715,4.495,520.0,1.90769,1180.0,322.574,5940.0,4.42516,1.06,349.267516,31.353989
431810418,tess,0.0040427110123467955,0.4,non-planet,candidate,PC,9.2152386,2460570.60536,3.487,695.0,2.47478,956.0,138.746,5940.0,4.42516,1.06,349.267516,31.353989
146208651,tess,0.0051293188083191815,0.51,non-planet,non-planet,FP,6.5197781,2460735.958212,2.63,1290.149756,8.5555002,846.0,85.1668,4951.7,3.55,2.65,133.457963,-48.81268
160432093,tess,0.012257518589960856,1.23,non-planet,candidate,PC,3.9914012,2459828.685263,4.2579634,8891.5603147,17.0087765,1634.7344157,1687.7566393,6528.05,4.0799,1.75165,322.75454,30.003448
154353849,tess,0.0020250311159188197,0.2,non-planet,candidate,PC,3.1643744,2459878.635235,2.506,3842.0,6.79941,1403.0,643.751,6238.0,4.33794,1.23,342.559971,43.659987
354173595,tess,0.019831358644483287,1.98,non-planet,candidate,PC,1.7266943,2459447.904188,0.9051433,1037.7815799,1.2127014,662.7454689,45.5940395,3487.0,4.85306,0.371684,349.765951,7.915601
376847633,tess,0.005075608867638482,0.51,non-planet,candidate,PC,373.0381637,2459408.627517,15.3281375,2858.622379,8.4472776,577.1642659,26.2251959,6508.0,4.18652,1.54352,275.339308,69.370707
348054109,tess,0.004695681319013333,0.47,non-planet,non-planet,FP,0.4378024,2459010.512186,1.5315811,1462.5517623,1.4551234,972.9866029,211.8109673,3256.0,4.85874,0.365717,281.676903,21.828321
12938488,tess,0.0033119019076479424,0.33,non-planet,non-planet,APC,0.4317124,2459419.98927,0.8674164,19454.2065361,8.4942819,1115.4360389,365.8471618,3180.0,4.66041,0.58914,298.542574,26.878936
266023807,tess,0.00964742488525888,0.96,non-planet,candidate,PC,0.7394818,2458711.885411,1.247372,153.5319003,1.3097748,1941.9263461,3360.8723448,5632.0,4.45734,0.977079,314.409442,22.192647
81429971,tess,5.149447525165744e-05,0.01,non-planet,non-planet,FP,3.0432421,2459986.020072,3.192,1622.0,11.9045,2160.0,3620.18,8000.0,,3.59,123.178216,-42.93501
120045750,tess,0.014331435730802278,1.43,non-planet,candidate,PC,7.0142458,2459423.517172,2.6555328,1867.3179922,2.3954787,499.5920759,14.7225544,3721.0,4.703,0.539525,283.967767,39.062238
356871098,tess,0.01507446081913149,1.51,non-planet,candidate,PC,1.0271879,2458683.819904,0.9889992,863.0912024,1.375524,787.0157613,90.6681431,3406.0,4.82682,0.399822,276.053314,66.935559
272782368,tess,0.004940414783397778,0.49,non-planet,candidate,PC,2.4157665,2458684.123357,2.1700812,242.4992335,1.5356382,1041.6319451,278.2134769,4837.0,4.55481,0.774575,238.153554,66.873296
284900292,tess,0.002586894827665799,0.26,non-planet,candidate,PC,48.7130843,2458769.981797,4.8155571,1609.7433089,2.4883067,291.8663524,1.7149724,3943.0,4.6329,0.621798,260.979452,57.469309
154437244,tess,4.8154504612637164e-05,0.0,non-planet,candidate,PC,6.8669657,2459395.360784,3.8812584,796.5543815,3.5242338,1035.3989982,271.6138825,6173.0,4.44273,1.07955,126.102246,79.559644
145982812,tess,4.223233467615695e-06,0.0,non-planet,non-planet,FP,0.82967,2458518.4693,1.755,4744.55,20.1053,4448.0,65023.4,6991.1,3.83,2.65,133.145204,-50.008798
29385858,tess,0.0022595581964026264,0.23,non-planet,candidate,PC,700.9622566,2458976.923578,6.2194192,456.5698347,2.2203819,522.1793937,17.5711392,5626.0,5.47131,1.00018,238.915233,40.137034
230064711,tess,0.0015879939055366006,0.16,non-planet,candidate,PC,7.0893162,2458689.479623,3.3795425,127.6112321,1.6279088,1077.1479991,318.1431068,5983.0,4.29138,1.24177,230.205817,67.167478
293880523,tess,0.0018746600236705937,0.19,non-planet,candidate,PC,109.0502946,2459467.902664,7.3613043,3819.91221,12.6721874,715.7032239,62.0087384,8953.0,4.22329,1.92506,296.106671,58.375608
39516274,tess,0.012016467918227502,1.2,non-planet,candidate,PC,5.655018,2458985.158761,1.7818546,356.813695,1.5874236,730.2379204,67.2014321,4674.0,4.61121,0.704768,263.152578,33.570556
370907864,tess,0.011380947561121672,1.14,non-planet,candidate,PC,9.3380252,2459397.788566,2.8573107,1771.5047592,3.093161,557.8740267,22.8910424,4066.0,4.52539,0.723481,292.576514,18.394928
134396419,tess,0.000496356850839244,0.05,non-planet,non-planet,FP,4.3652608,2459984.851254,1.976,1362.0,,1583.0,1044.26,9156.5,,,122.272933,-37.06186
279922257,tess,0.0001106949820956215,0.01,non-planet,candidate,PC,949.7905952,2458799.852581,4.2222063,3029.1585847,2.8632815,106.5435861,0.030453,3500.0,4.80448,0.424371,39.176567,78.652241
128558444,tess,7.002465680111398e-05,0.01,non-planet,candidate,PC,1.5500607,2459852.869635,1.225,2550.0,11.5208,2594.0,7523.43,8552.3,4.18,2.04,339.230939,37.675516
141363913,tess,0.0005520451314195443,0.06,non-planet,candidate,PC,3.477756,2460009.873434,1.999,1177.0,11.3342,1229.0,379.541,6221.0,3.53,3.1,129.462346,-43.042017
199949052,tess,0.00013055232464803917,0.01,non-planet,candidate,PC,0.5868508,2460422.399415,0.494,1005.0,6.12033,1658.0,1255.21,5842.0,4.17,1.48,336.737635,45.971999
414019147,tess,4.0225680217062656e-06,0.0,non-planet,candidate,PC,2.3179699,2459880.708932,1.496,12009.0,14.5204,1010.0,172.957,5770.0,4.438,1.33,336.690787,57.434161
432280671,tess,0.003204700065557599,0.32,non-planet,candidate,PC,16.2117629,2459861.658508,5.3495584,3669.0022778,7.2826036,809.6830845,101.5736987,6119.0,4.35436,1.18343,355.02941,32.015761
67881560,tess,0.00303032870428184,0.3,non-planet,candidate,PC,2.3322524,2459854.35292,1.4407556,571.3138896,1.902342,1031.2997377,267.3379607,4983.53,4.65066,0.708945,9.347123,40.905168
125520907,tess,0.014222361286811905,1.42,non-planet,candidate,PC,14.5478626,2460589.743637,5.4881637,3222.8170072,12.189719,1013.8009423,249.6501113,5559.5,3.84,1.9794101,355.09135,35.94084
175176327,tess,5.476283866292971e-06,0.0,non-planet,non-planet,APC,11.0998745,2459235.384395,2.1987363,4867.1256349,27.7781976,2010.4751747,3861.142775,10633.0,4.08,2.5065,115.825326,-36.496714
334597566,tess,0.0003164932887385677,0.03,non-planet,non-planet,FP,9.1099373,2459872.940531,9.51,8817.0,13.5278,,1223.52,6511.0,4.438,1.48,331.313408,64.098143
455947620,tess,0.002056435736121891,0.21,non-planet,candidate,PC,1.9281092,2459854.589182,1.41745,107974.2359543,17.7947707,597.0685598,30.0343207,3264.0,4.8548,0.369847,340.001249,60.8235
455947620,tess,0.002056435736121891,0.21,non-planet,candidate,PC,1.5454492,2458765.940349,2.7821528,4280.7714918,2.4829303,642.7614652,40.3385544,3264.0,4.8548,0.369847,340.001249,60.8235
455947620,tess,0.006531012976101083,0.65,non-planet,candidate,PC,1.9281092,2459854.589182,1.41745,107974.2359543,17.7947707,597.0685598,30.0343207,3264.0,4.8548,0.369847,340.001249,60.8235
455947620,tess,0.006531012976101083,0.65,non-planet,candidate,PC,1.5454492,2458765.940349,2.7821528,4280.7714918,2.4829303,642.7614652,40.3385544,3264.0,4.8548,0.369847,340.001249,60.8235
341444900,tess,2.9001352231504962e-05,0.0,non-planet,non-planet,FP,9.0330414,2460419.861806,5.965,227.0,7.35267,2001.0,2661.86,7527.0,,5.64,325.228645,55.06675
56231866,tess,0.0009571912969040867,0.1,non-planet,non-planet,FP,2.7218347,2460605.495796,1.663,560.0,14.1545,1388.0,616.895,4758.0,,5.53,356.038387,26.42567
439942982,tess,2.626008724271681e-05,0.0,non-planet,candidate,PC,1.0222806,2459880.796253,2.071,1280.0,8.97675,3126.0,15853.1,8448.0,3.98,2.46,1.074045,42.5736
396234347,tess,0.008132102794648278,0.81,non-planet,candidate,PC,1.2757761,2459881.735855,1.313,230.0,1.28307,1211.0,357.418,4540.4,4.5,0.79,0.223191,35.752445
368678195,tess,0.00018289300447367054,0.02,non-planet,candidate,PC,2.8406462,2459882.348252,2.7440612,57872.8336091,24.2892126,1055.5743901,293.4109933,4389.0,4.24954,1.02903,12.740739,68.185903
285466025,tess,0.005115694108752254,0.51,non-planet,candidate,PC,7.3723906,2459887.395272,7.8217079,347.7876879,4.8405988,1540.7755679,1331.9212095,6083.0,3.68069,2.5524099,36.784679,32.876956
67711670,tess,0.00540814293649313,0.54,non-planet,candidate,PC,18.0401494,2459885.981072,6.0379226,5645.2975375,11.1154985,882.4917606,143.3387586,6345.0,4.21827,1.4445699,43.372328,39.260148
323194443,tess,0.0010069046500994642,0.1,non-planet,candidate,PC,3.9074188,2459885.398621,2.5052202,15476.6369436,,1157.2097975,423.8082529,5780.0,4.438,,332.646204,69.774239
129756316,tess,0.012480667578893613,1.25,non-planet,non-planet,APC,6.5234669,2460623.037278,5.814,7191.0,17.8406,1524.0,897.345,6409.0,3.93,2.04,34.836888,40.993944
352924930,tess,5.597416552942624e-05,0.01,non-planet,non-planet,FP,4.0158188,2460472.582214,6.257,560.0,4.59761,2243.0,4207.93,6950.0,3.78,2.64,21.805455,67.966855
272050287,tess,7.155618607455028e-05,0.01,non-planet,non-planet,FP,8.503614,2459908.575411,1.203,1590.0,10.2441,669.0,33.4398,6255.0,3.88,2.31,355.433763,63.018844
145027461,tess,0.00018902268736181586,0.02,non-planet,non-planet,FP,1.07242,2458492.72655,1.996,632.189,22.0397,1841.0,1909.78,5001.6,,7.97,122.257466,-30.787939
250839071,tess,0.005015748103729385,0.5,non-planet,candidate,PC,3.4926045,2460632.263441,4.379,7071.0,15.6608,1813.0,1793.79,6558.7,,1.8,34.445951,53.807582
192415680,tess,0.004383564392040113,0.44,non-planet,candidate,PC,1094.062167,2459890.088192,3.534,2352.0,4.39378,566.0,17.1449,5359.0,4.55,0.85,46.061033,43.557667
374919956,tess,3.482939639524461e-06,0.0,non-planet,candidate,PC,7.7966237,2459904.389425,1.461,2000.0,18.0417,1048.0,200.285,9434.0,3.66,3.78,32.085966,56.409783
356916207,tess,0.00018556136884812722,0.02,non-planet,candidate,PC,2.2538642,2459911.246864,1.5107491,383.7274369,2.1962137,1482.7274023,1142.2633882,5957.0,4.39105,1.10261,273.377336,55.206926
467649533,tess,0.004522649238418746,0.45,non-planet,candidate,PC,7.4826325,2459913.845278,6.5647136,2569.9421713,11.8138164,1458.8996447,1070.588751,6128.0,3.7824,2.2911999,60.640787,34.004137
66296167,tess,0.0007179655854421173,0.07,non-planet,candidate,PC,3.413702,2459911.708915,2.9160091,15800.4739836,12.9118144,1223.7992852,530.104856,5845.0,4.44554,1.01592,72.096663,62.06265
115451738,tess,0.004577688831435914,0.46,non-planet,candidate,PC,2.0814345,2459911.453223,6.7307424,16749.4607119,14.7083576,1360.0729581,808.6671936,5583.0,4.46043,0.9697,83.73088,31.076493
280024247,tess,0.0002942994915954163,0.03,non-planet,candidate,PC,5.4928246,2459915.46858,3.4008546,1006.1582134,5.5323212,1410.9076511,936.5163332,6235.0,4.05522,1.70647,53.357584,59.988799
181304295,tess,1.3523032478996322e-05,0.0,non-planet,candidate,PC,3.3840629,2460010.074425,1.578,6449.0,16.52,,1009.39,8265.0,,2.12,130.919589,-36.656997
339207264,tess,0.004699424951836583,0.47,non-planet,candidate,PC,5.4823596,2459912.799879,4.955098,6502.5514222,15.2816665,1475.0069316,1118.657778,6243.0,3.98185,1.85996,84.398599,64.981529
353960022,tess,4.069841288966402e-05,0.0,non-planet,candidate,PC,3.9200919,2459913.021886,4.1169544,22430.0040626,22.5941886,1513.8331768,1241.1751658,6574.32,4.23875,1.47238,62.377542,47.556648
66091052,tess,0.0029478794962881716,0.29,non-planet,non-planet,APC,2.2118281,2459912.417156,2.5738654,2215.4831814,10.3424055,2460.5462963,8662.5781435,7690.0,4.03855,2.12813,70.979903,61.859336
355640518,tess,0.0006448807362967995,0.06,non-planet,candidate,PC,0.8497194,2459910.643629,1.3521675,69488.1410322,19.5460599,1092.8518572,337.1057655,3493.0,4.432,0.679269,79.929125,48.135896
102808276,tess,0.002137151293283707,0.21,non-planet,candidate,PC,3.1420495,2459912.905528,2.6691319,18253.753966,12.6079161,1039.1796205,275.6027117,4996.0,4.47095,0.877202,63.241059,67.675548
104734832,tess,0.0020432172001198,0.2,non-planet,candidate,PC,10.327438,2459912.751153,8.8021114,1239.1563644,8.6575486,1379.8484358,856.7350684,6402.35,3.78349,2.4084699,64.056257,50.409606
144006874,tess,0.003050932722752136,0.31,non-planet,candidate,PC,2.3673691,2460660.38401,1.474,592.0,3.89751,1626.0,1161.29,4403.0,4.58,0.71,81.402245,37.118266
321578632,tess,0.0005601801040079252,0.06,non-planet,candidate,PC,6.3667329,2459928.523425,2.628,778.0,2.19947,920.0,118.939,5413.7,4.55,0.85,83.380008,55.128812
122262940,tess,0.00039802517149682226,0.04,non-planet,non-planet,FP,2.0034063,2460010.482867,2.661,3372.0,30.4003,3091.0,15162.9,6514.0,4.03,2.27,133.238613,-57.940623
428867906,tess,0.0003068289204430632,0.03,non-planet,candidate,PC,3.3906311,2459930.334093,2.344,720.0,8.3102,1624.0,1156.25,7373.8,3.56,3.54,57.561241,50.620837
239823606,tess,0.0031719598293524576,0.32,non-planet,candidate,PC,8.1309123,2459925.632107,3.313,313.0,1.51687,966.0,144.968,5639.0,4.46,0.97,87.169462,35.034111
122629761,tess,0.028643368358422714,2.86,non-planet,candidate,PC,8.2125318,2460647.93515,3.203,898.0,2.68623,950.0,135.613,5936.0,4.47,1.0,77.169833,36.416746
67031480,tess,9.232251527827957e-06,0.0,non-planet,candidate,PC,2.1142179,2459935.39745,1.655,949.0,17.3594,2327.0,4869.36,10207.0,,5.54,83.006941,36.588677
428767018,tess,0.0009757729650075127,0.1,non-planet,candidate,PC,15.3058859,2459919.688691,3.463,6498.0,13.4962,807.0,70.5288,6803.6,4.12,1.75,57.248111,49.111008
172033454,tess,0.001151665300245565,0.12,non-planet,candidate,PC,8.2065998,2459948.69132,3.785,417.0,4.6173,2135.0,3451.52,6061.0,4.21,1.38,97.619224,31.880556
219697927,tess,0.002017929758234627,0.2,non-planet,candidate,PC,1.8330979,2460337.368428,2.742,168.0,1.87367,2049.0,2928.12,6335.0,4.1,1.65,135.451718,67.674993
198458010,tess,0.0068129460912331056,0.68,non-planet,candidate,PC,87.2129046,2459936.170064,2.986,659.0,2.89746,299.0,1.3372,6236.0,4.35,1.22,261.817314,54.84798
400093502,tess,0.0018437256343872474,0.18,non-planet,candidate,PC,10.66839,2460292.788766,2.717,460.0,2.81276,872.0,96.346,6718.0,4.32,1.37,88.202883,70.6741
259099556,tess,0.001520524001086946,0.15,non-planet,non-planet,FA,1.6290926,2459937.955167,4.6315189,411.7525108,3.94559,1857.8209989,2815.3764354,5658.0,4.08591,1.5037,291.148444,67.527964
153651591,tess,2.2844180884767675e-05,0.0,non-planet,non-planet,FP,2.1456324,2459230.769216,2.1680096,1438.6746953,11.0288578,3322.8508101,28811.4006979,9389.0,3.92,2.80165,121.009264,-26.165676
29106627,tess,0.0029028161110779657,0.29,non-planet,candidate,PC,9.5128916,2459942.330357,3.1254171,1191.6067436,2.7531721,672.3725733,48.3015382,4998.0,4.58615,0.767312,118.325326,44.025016
440624788,tess,0.0001811474917027133,0.02,non-planet,candidate,PC,5.3664457,2459939.481098,2.2975955,8748.7436413,10.9418064,1013.0874521,248.9480604,5358.0,4.34315,1.07573,93.042393,43.120288
99896567,tess,0.005810650339715907,0.58,non-planet,candidate,PC,12.1324506,2458690.53445,1.5751733,171.2764262,1.5690907,803.406097,98.4603771,5865.0,4.44965,1.0159301,310.421968,35.54592
424388628,tess,5.397844069902724e-05,0.01,non-planet,candidate,PC,832.9236254,2458794.771156,8.6876381,594.2376069,1.7373781,203.5682958,0.4058463,4193.0,4.53686,0.725064,281.037793,75.99159
308301091,tess,4.765266591719123e-05,0.0,non-planet,candidate,PC,720.5742399,2459030.36672,6.6602076,1456.9031847,5.3917254,259.5261864,1.0721258,6665.4,4.31,1.37318,267.86727,24.811367
196066560,tess,0.012302421456477131,1.23,non-planet,candidate,PC,2.2111104,2458713.480434,2.1060279,1956.0116833,2.9944585,796.3320731,95.0381191,3761.0,4.60411,0.656735,314.913879,40.706012
119973835,tess,0.006294513212532166,0.63,non-planet,candidate,PC,9.6703611,2460443.834513,2.037,684.0,2.23934,677.0,35.0646,5212.0,4.51487,0.86,243.216051,16.305882
119973835,tess,0.006294513212532166,0.63,non-planet,candidate,PC,25.0882806,2460440.795272,3.769,705.0,3.89809,949.0,135.17,5212.0,4.51487,0.86,243.216051,16.305882
119973835,tess,0.0060481613147877955,0.6,non-planet,candidate,PC,9.6703611,2460443.834513,2.037,684.0,2.23934,677.0,35.0646,5212.0,4.51487,0.86,243.216051,16.305882
119973835,tess,0.0060481613147877955,0.6,non-planet,candidate,PC,25.0882806,2460440.795272,3.769,705.0,3.89809,949.0,135.17,5212.0,4.51487,0.86,243.216051,16.305882
272670038,tess,0.0008638767291104512,0.09,non-planet,candidate,PC,104.2892798,2458912.458751,5.8731029,2021.5793679,7.5126605,496.9023128,14.4080456,6501.0,4.25028,1.43159,233.497291,69.350285
186547153,tess,2.4810527233855357e-05,0.0,non-planet,non-planet,APC,1.1908287,2460011.845422,1.834,2040.0,14.221,,52597.1,7471.9,4.09,2.14,132.838846,-34.431856
116048097,tess,0.009616731121795185,0.96,non-planet,candidate,PC,8.0555716,2459397.070061,3.5853172,913.8621738,3.3778836,919.3282171,168.8120184,5680.0,4.38997,1.06221,266.604423,38.078708
199712572,tess,0.005227572995962745,0.52,non-planet,candidate,PC,3.5941651,2460504.761666,1.882,100.0,1.31196,1048.0,200.507,5694.0,4.95801,1.39,253.892198,57.227908
294283951,tess,2.4060870497545347e-05,0.0,non-planet,non-planet,FP,4.3724063,2459422.141727,1.4148388,1642.1950326,10.7278887,1806.1549461,2515.0175544,8096.0,4.28307,1.67777,301.752501,50.34803
160223936,tess,0.00025620832033002857,0.03,non-planet,candidate,PC,,2458691.848481,14.1230558,317.9766458,1.4099651,148.7311702,0.1156456,5106.0,4.62161,0.750716,261.281796,85.115518
134404603,tess,0.002131572436785583,0.21,non-planet,non-planet,APC,4.9699991,2460007.604027,1.363,12601.0,21.4073,908.0,112.974,5759.0,4.3,1.19,122.339812,-39.164589
336255880,tess,0.008602637077119743,0.86,non-planet,candidate,PC,5.1855507,2459392.109891,1.9734133,1496.7919264,2.4406793,605.8924433,31.8495386,3921.0,4.648,0.603804,281.46145,37.235891
339591840,tess,0.009204574388317054,0.92,non-planet,non-planet,FP,,2459746.250584,4.6672536,12855.6961211,5.1306856,231.1714878,0.674929,3476.0,4.81846,0.408956,284.022658,14.12202
97165413,tess,0.0009450449344300156,0.09,non-planet,candidate,PC,1.2710408,2459986.445346,1.113,1115.0,7.85938,2380.0,5327.83,6004.0,4.13,1.5,106.00101,-35.181497
35883621,tess,0.00028609502097920486,0.03,non-planet,non-planet,FP,3.0519843,2459984.008322,2.868,892.0,12.1856,2839.0,10790.5,6251.1,3.79,2.33,117.671104,-6.494944
157081737,tess,0.0003740452423652124,0.04,non-planet,candidate,PC,2.1613171,2459986.834869,1.289,529.0,1.86733,1187.0,329.608,5260.0,4.59,0.8,100.766731,-44.251859
262781201,tess,0.000456256062704451,0.05,non-planet,non-planet,FP,1.3154261,2460283.55214,2.121,285.0,2.42354,2871.0,11290.9,6613.8,4.28,1.42,141.403549,3.661936
293743169,tess,3.750188573841225e-05,0.0,non-planet,candidate,PC,1.1256838,2459986.783761,1.773,3620.0,10.2362,,5124.79,7433.0,,1.85,119.496736,-21.013365
269341832,tess,0.006885853015387345,0.69,non-planet,candidate,PC,2.7297541,2460010.125461,1.439,362.0,2.11652,1048.0,200.856,5599.3,4.37,1.08,118.936795,-48.041772
118914286,tess,0.014626312455133966,1.46,non-planet,candidate,PC,5.2887576,2460009.893574,2.284,598.0,1.80945,785.0,63.339,4610.0,4.55,0.75,135.335989,-20.97341
80275202,tess,3.420006003151085e-05,0.0,non-planet,non-planet,FP,3.6649528,2459983.317258,3.245,3865.0,16.4945,3009.0,13611.8,7889.0,4.53,1.61,121.526219,-44.375085
170434745,tess,0.0019504729930249253,0.2,non-planet,candidate,PC,1.2280156,2459963.874823,1.0677974,1316.7462021,3.2034237,1447.8874391,1038.6284238,5223.0,4.53,0.852493,103.516164,-46.659703
55849732,tess,0.0006544009433327195,0.07,non-planet,candidate,PC,5.3708293,2459965.390963,2.9133817,14601.0562246,12.0561316,1040.908324,277.4411832,5878.0,4.47546,0.986176,75.745949,-59.970953
92590258,tess,0.0031567191995354356,0.32,non-planet,candidate,PC,3.2422424,2459965.819135,3.1662519,10616.2597804,13.8082328,1596.416451,1534.9908103,7069.0,4.40124,1.30309,128.717977,-49.932522
265010875,tess,0.0012468269427948478,0.12,non-planet,candidate,PC,6.4095555,2459968.466203,8.4737438,2845.1432466,17.4517774,1844.7784392,2737.1453387,6316.0,3.53,3.18048,126.585367,5.2584
182405015,tess,0.010609064266545664,1.06,non-planet,candidate,PC,3.1122458,2459963.367968,2.4986472,14146.4724409,14.4173412,1516.5077563,1249.9698719,6176.8,4.5,1.1207401,123.656967,-41.156136
258234731,tess,0.009609009635351787,0.96,non-planet,non-planet,APC,6.4240944,2459964.624513,4.0307342,19637.6137844,14.8362261,973.5018496,212.2599833,5618.0,4.39959,1.04006,127.019217,-24.166962
152245179,tess,0.000554539576641149,0.06,non-planet,candidate,PC,3.7899018,2459966.339978,3.9779406,7609.2687873,23.926255,2670.8488477,12025.9181554,7810.0,4.08,2.64206,119.888415,-32.706065
255780160,tess,0.0013895983024708818,0.14,non-planet,candidate,PC,3.8783341,2459962.90561,3.6211626,7843.4867323,12.5321785,1330.1277094,739.7659967,5748.0,4.19506,1.34253,99.683837,-49.572407
384984325,tess,0.0026877874847213786,0.27,non-planet,candidate,PC,8.5386633,2459908.090635,2.337,1730.0,4.04578,786.0,63.3913,5416.1,4.49,0.95,50.131921,42.606956
384984325,tess,0.0026877874847213786,0.27,non-planet,candidate,PC,5.6952223,2459900.819501,1.107,1470.0,3.92346,700.0,39.9451,5416.1,4.49,0.95,50.131921,42.606956
384984325,tess,3.34784609416398e-05,0.0,non-planet,candidate,PC,8.5386633,2459908.090635,2.337,1730.0,4.04578,786.0,63.3913,5416.1,4.49,0.95,50.131921,42.606956
384984325,tess,3.34784609416398e-05,0.0,non-planet,candidate,PC,5.6952223,2459900.819501,1.107,1470.0,3.92346,700.0,39.9451,5416.1,4.49,0.95,50.131921,42.606956
154459165,tess,0.00014445501069803757,0.01,non-planet,candidate,PC,3.1471655,2459983.664716,3.402,1440.0,5.30134,2207.0,3942.66,4869.0,4.54,0.79,122.034347,-28.066189
7439480,tess,0.005080663390055602,0.51,non-planet,candidate,PC,1.2541235,2459360.305123,1.105,23010.0,8.66923,829.0,78.6048,3642.0,4.7,0.54,212.929098,-29.97494
189322727,tess,0.0003789550931768887,0.04,non-planet,non-planet,APC,5.8340292,2459848.780642,1.289,11944.0,12.1719,711.0,42.4777,5698.0,4.4,1.06,309.708254,44.791967
258741560,tess,3.972607505360044e-05,0.0,non-planet,candidate,PC,1.8859353,2459852.026484,1.373,2197.0,7.26339,1444.0,721.952,6556.9,4.18,1.57,332.453393,22.566069
116631353,tess,0.001639957052043318,0.16,non-planet,candidate,PC,4.9218915,2459845.197517,6.715,6245.0,20.0897,1817.0,1810.88,6178.0,3.65,2.7,318.523748,35.079027
419840740,tess,7.573895143058978e-05,0.01,non-planet,candidate,PC,8.9539287,2459849.328185,2.618,5133.0,8.74683,831.0,79.5224,5943.0,4.34,1.17,337.147478,6.924225
120115768,tess,5.560121584117067e-05,0.01,non-planet,candidate,PC,3.5529033,2459848.944054,1.722,17309.0,17.9469,1092.0,236.183,6389.0,4.24,1.41,334.862835,40.676148
364408162,tess,1.1682233660523656e-06,0.0,non-planet,non-planet,FP,3.1256662,2459848.690225,2.903,4065.0,,1714.0,1434.05,4940.2,,,310.577995,51.186495
436508469,tess,0.001952384166465368,0.2,non-planet,candidate,PC,9.866312,2459850.257269,5.285,5737.0,11.5656,1143.0,283.77,6209.0,4.08,1.64,348.099929,22.34547
125367522,tess,0.0021204103423883907,0.21,non-planet,candidate,PC,4.6474314,2459849.216859,8.452,2652.0,16.1625,2204.0,3924.24,6455.0,3.48,3.44,320.895178,38.313832
322498101,tess,2.968525998318468e-05,0.0,non-planet,candidate,PC,4.2070367,2459846.467914,2.712,13290.0,16.5857,1316.0,498.042,6437.0,4.15,1.59,309.204322,49.609904
284738182,tess,8.603496301307948e-06,0.0,non-planet,candidate,PC,0.9136081,2459987.158093,1.099,1368.0,5.5813,2409.0,5597.87,7126.0,4.29,1.5,110.881841,-37.835468
435851868,tess,0.002669883867458126,0.27,non-planet,candidate,PC,2.1350899,2459852.217468,1.997,22574.0,12.6797,1140.0,280.388,4894.0,4.53,0.8,343.883119,22.563967
165682741,tess,0.00952645299800167,0.95,non-planet,candidate,PC,4.2916798,2459845.747089,3.088,9377.0,13.1247,1420.0,675.152,6725.0,4.32,1.37,316.927293,40.450561
352442207,tess,0.0019791389151359805,0.2,non-planet,candidate,PC,4.6107024,2459847.211624,5.626,5689.0,15.7213,1777.0,1656.67,6391.0,3.87,2.18,297.503626,54.153548
91101364,tess,0.00015685545075465288,0.02,non-planet,candidate,PC,4.0833335,2459852.086372,4.406,15664.0,19.554,1597.0,1082.21,6298.6,4.14,1.58,349.786653,25.985949
269488987,tess,0.0019292476079861703,0.19,non-planet,candidate,PC,2.8474853,2459850.465827,2.303,22441.0,12.7345,1119.0,260.51,5149.0,4.53,0.84,315.220171,39.39179
404516402,tess,0.0032210765004425834,0.32,non-planet,candidate,PC,2.3107907,2459849.022331,1.963,18595.0,12.0547,1064.0,213.379,4767.0,4.46,0.86,334.899052,12.356411
129004637,tess,0.0010348440538356213,0.1,non-planet,candidate,PC,7.1603723,2459843.27509,4.672,9174.0,14.5353,1163.0,304.256,5767.0,4.07,1.54,341.019058,38.516276
313975346,tess,8.185866955326949e-06,0.0,non-planet,candidate,PC,6.9191027,2459853.020155,4.908,4926.0,11.0925,1281.0,448.269,5922.0,4.0,1.72,318.620542,57.322991
100769500,tess,3.1966324261480777e-05,0.0,non-planet,candidate,PC,4.5016419,2459852.594597,1.897,2992.0,10.3672,1094.0,237.971,5713.2,3.89,1.89,341.709295,31.561025
115739057,tess,1.9796555768907812e-05,0.0,non-planet,candidate,PC,5.0310168,2459847.900848,3.334,18296.0,17.1637,1121.0,262.966,5656.1,4.2,1.32,339.655529,34.80462
77527511,tess,0.000919735619603713,0.09,non-planet,candidate,PC,0.7784962,2459279.650943,0.856,1670.0,9.22083,1336.0,529.373,4949.2,,2.19,142.262995,-5.375669
357872559,tess,0.0005515681275494946,0.06,non-planet,candidate,PC,2.5530138,2459852.087815,3.109,6564.0,13.9066,1745.0,1540.79,6286.0,4.01,1.81,316.98304,48.582298
188800346,tess,4.8275023697770906e-05,0.0,non-planet,candidate,PC,18.8155978,2459835.100347,4.153,18261.0,14.443,681.0,35.8015,5641.0,4.32,1.14,308.802933,47.911668
