object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,rp,teq,insolation,eccentricity,sma,sy_snum,sy_pnum,stellar_teff,stellar_logg,stellar_radius,stellar_mass,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
EPIC 211428897.02,k2,4.998508502141977e-06,0.0,non-planet,candidate,CANDIDATE,2.177846,1.2,,,,,1.0,0.0,,,0.56,,128.8572472,12.075397,80.63539,14.094,9.624,13.3119
EPIC 211428897.03,k2,6.46932803096311e-08,0.0,non-planet,candidate,CANDIDATE,4.96792,0.75,,,,,1.0,0.0,,,0.299,,128.8572472,12.075397,80.63539,14.094,9.624,13.3119
EPIC 211428897.03,k2,6.46932803096311e-08,0.0,non-planet,candidate,CANDIDATE,4.96883,0.67,,,,,1.0,0.0,3511.0,4.81787,0.409602,0.402278,128.8572472,12.075397,80.63539,14.094,9.624,13.3119
EPIC 211428897.03,k2,2.4510026794763764e-06,0.0,non-planet,candidate,CANDIDATE,4.96792,0.75,,,,,1.0,0.0,,,0.299,,128.8572472,12.075397,80.63539,14.094,9.624,13.3119
EPIC 211428897.03,k2,2.4510026794763764e-06,0.0,non-planet,candidate,CANDIDATE,4.96883,0.67,,,,,1.0,0.0,3511.0,4.81787,0.409602,0.402278,128.8572472,12.075397,80.63539,14.094,9.624,13.3119
EPIC 211428897.04,k2,5.115888167525791e-08,0.0,non-planet,candidate,CANDIDATE,6.26561,0.77,,,,,1.0,0.0,,,0.299,,128.8572472,12.075397,80.63539,14.094,9.624,13.3119
EPIC 211428897.05,k2,5.054108132653137e-08,0.0,non-planet,candidate,CANDIDATE,3.28963,0.51,,,,,1.0,0.0,,,0.299,,128.8572472,12.075397,80.63539,14.094,9.624,13.3119
EPIC 211429934.01,k2,3.5844421764626864e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.565934,,,,,,1.0,0.0,5309.0,4.01449,1.55349,0.91,136.5334223,12.0918411,1311.54,14.638,12.819,14.7956
EPIC 211430148.01,k2,1.1369008825747836e-07,0.0,non-planet,non-planet,FALSE POSITIVE,15.091257,,,,,,1.0,0.0,5369.0,4.02323,1.55474,0.93,130.1640344,12.0953726,1356.66,15.181,13.071,14.8672
EPIC 211431013.01,k2,8.929511058533948e-08,0.0,non-planet,non-planet,FALSE POSITIVE,3.102398,,,,,,1.0,0.0,5483.32,3.88435,1.85351,0.96,133.0570679,12.1094069,1639.65,15.026,12.895,14.8095
EPIC 211432103.01,k2,5.166100832750967e-08,0.0,non-planet,candidate,CANDIDATE,0.93346092,,,,,,1.0,0.0,6035.64,3.65014,2.62165,1.12,133.8524535,12.1266489,323.037,10.15,8.639,9.99209
EPIC 211432167.01,k2,1.4955083786427534e-07,0.0,non-planet,non-planet,FALSE POSITIVE,5.817737,,,,,,1.0,0.0,6290.85,3.56404,3.03613,1.232,132.8637222,12.1277962,177.059,8.235,7.086,8.14487
EPIC 211432176.01,k2,1.0806957177642474e-07,0.0,non-planet,non-planet,FALSE POSITIVE,5.817854,,,,,,1.0,0.0,,,,,132.864341,12.1278338,174.516,10.2443,,10.0918
EPIC 211432922.01,k2,7.205170548155793e-08,0.0,non-planet,candidate,CANDIDATE,5.81861,3.4,,,,,1.0,0.0,,,0.38,,132.8719019,12.1394974,684.542,18.5892,14.772,17.9078
EPIC 211432946.01,k2,1.135768445600018e-07,0.0,non-planet,non-planet,FALSE POSITIVE,1.671965,,,,,,1.0,0.0,3243.0,4.75171,0.483697,0.481713,132.637214,12.1393359,119.437,16.59,11.131,15.0674
EPIC 211436313.01,k2,1.2225664435708666e-07,0.0,non-planet,candidate,CANDIDATE,4.332837,2.263,,,,,1.0,0.0,4768.0,4.693,0.725,0.942,137.4987069,12.1906885,331.583,14.124,11.841,13.9586
EPIC 211436876.01,k2,1.7101656404284371e-06,0.0,non-planet,candidate,CANDIDATE,1.1524,0.6746,,8270.029,,0.0125,1.0,0.0,5992.0,4.386,1.057,0.992,127.7276048,12.1990464,374.534,12.457,10.997,12.2887
EPIC 211438731.01,k2,4.762174009644797e-07,0.0,non-planet,candidate,CANDIDATE,20.486455,2.762,,,,,1.0,0.0,3664.0,4.852,0.371,0.357,134.3936549,12.2270375,100.735,16.36,11.547,15.2077
EPIC 211439059.01,k2,1.0973468230277628e-06,0.0,non-planet,candidate,CANDIDATE,18.634179,1.49,,,,,1.0,0.0,,,0.821,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,1.0973468230277628e-06,0.0,non-planet,candidate,CANDIDATE,18.645046,1.8,,,,,1.0,0.0,,,0.84,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,1.0973468230277628e-06,0.0,non-planet,candidate,CANDIDATE,18.6393,1.73,,,,,1.0,0.0,,,0.821,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,1.0973468230277628e-06,0.0,non-planet,candidate,CANDIDATE,18.641,,,,,,1.0,0.0,4774.48,,,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,1.0758422712696907e-06,0.0,non-planet,candidate,CANDIDATE,18.634179,1.49,,,,,1.0,0.0,,,0.821,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,1.0758422712696907e-06,0.0,non-planet,candidate,CANDIDATE,18.645046,1.8,,,,,1.0,0.0,,,0.84,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,1.0758422712696907e-06,0.0,non-planet,candidate,CANDIDATE,18.6393,1.73,,,,,1.0,0.0,,,0.821,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,1.0758422712696907e-06,0.0,non-planet,candidate,CANDIDATE,18.641,,,,,,1.0,0.0,4774.48,,,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,2.9653526881900575e-08,0.0,non-planet,candidate,CANDIDATE,18.634179,1.49,,,,,1.0,0.0,,,0.821,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,2.9653526881900575e-08,0.0,non-planet,candidate,CANDIDATE,18.645046,1.8,,,,,1.0,0.0,,,0.84,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,2.9653526881900575e-08,0.0,non-planet,candidate,CANDIDATE,18.6393,1.73,,,,,1.0,0.0,,,0.821,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,2.9653526881900575e-08,0.0,non-planet,candidate,CANDIDATE,18.641,,,,,,1.0,0.0,4774.48,,,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,8.061696099972222e-07,0.0,non-planet,candidate,CANDIDATE,18.634179,1.49,,,,,1.0,0.0,,,0.821,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,8.061696099972222e-07,0.0,non-planet,candidate,CANDIDATE,18.645046,1.8,,,,,1.0,0.0,,,0.84,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,8.061696099972222e-07,0.0,non-planet,candidate,CANDIDATE,18.6393,1.73,,,,,1.0,0.0,,,0.821,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211439059.01,k2,8.061696099972222e-07,0.0,non-planet,candidate,CANDIDATE,18.641,,,,,,1.0,0.0,4774.48,,,,131.9735167,12.2317861,297.8,13.173,11.175,13.0279
EPIC 211442571.01,k2,3.6551007742887507e-08,0.0,non-planet,candidate,CANDIDATE,5.19287,1.29,,,,,1.0,0.0,,,0.826,,126.3424367,12.2860829,350.67,13.078,11.316,12.8244
EPIC 211442571.02,k2,4.086640147177952e-08,0.0,non-planet,candidate,CANDIDATE,3.39934,1.08,,,,,1.0,0.0,,,0.826,,126.3424367,12.2860829,350.67,13.078,11.316,12.8244
EPIC 211449931.01,k2,9.919792378580469e-08,0.0,non-planet,non-planet,FALSE POSITIVE,6.663685,,,,,,1.0,0.0,5691.67,4.39416,1.05709,1.01,130.4887643,12.3994357,965.222,15.064,12.915,14.7191
EPIC 211451776.01,k2,1.6830988484225624e-07,0.0,non-planet,candidate,CANDIDATE,12.17682,2.244,,,,,1.0,0.0,4477.0,4.739,0.637,0.812,133.8727161,12.4269526,235.135,14.248,11.478,13.8524
EPIC 211452175.01,k2,8.503570079733879e-08,0.0,non-planet,non-planet,FALSE POSITIVE,11.114394,,,,,,1.0,0.0,5904.69,3.69039,2.44643,1.07,135.6982706,12.4332847,870.321,12.595,11.025,12.4028
EPIC 211453076.01,k2,1.994526920171503e-07,0.0,non-planet,non-planet,FALSE POSITIVE,0.524461,,,,,,1.0,0.0,3112.0,5.06358,0.200172,0.169168,130.3694131,12.4465352,52.773,18.14,11.742,16.1204
EPIC 211453223.01,k2,5.9043859614810885e-08,0.0,non-planet,non-planet,FALSE POSITIVE,9.056947,,,,,,1.0,0.0,4942.0,4.2978,1.05773,0.81,130.2153862,12.4486135,656.243,14.771,12.499,14.5702
EPIC 211468153.01,k2,4.499801594277117e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.737735,,,,,,1.0,0.0,4908.37,3.97144,1.53058,0.8,131.5157358,12.6767362,892.766,14.662,12.27,14.4766
EPIC 211469889.01,k2,1.4528990229405325e-07,0.0,non-planet,candidate,CANDIDATE,7.07737,2.1,,,,,1.0,0.0,,,0.662,,135.0384144,12.7024625,443.535,14.755,12.494,14.5145
EPIC 211471048.01,k2,3.184258340597056e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.799768,,,,,,1.0,0.0,8175.71,4.29318,1.67093,2.0,133.3980686,12.7191133,1242.66,12.853,12.253,12.6984
EPIC 211477347.01,k2,6.730720918928628e-08,0.0,non-planet,non-planet,FALSE POSITIVE,1.641114,,,,,,1.0,0.0,8231.0,4.65708,1.10451,2.02,130.746916,12.8116845,2809.89,15.424,14.735,15.3216
EPIC 211480861.01,k2,1.1005197095681375e-07,0.0,non-planet,candidate,CANDIDATE,6.3508198,,,,,,1.0,0.0,7461.0,4.03,2.11,1.74,124.5437596,12.8626535,313.867,9.899,8.916,9.77086
EPIC 211490299.01,k2,4.156263735352761e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.555516,,,,,,1.0,0.0,,,,,131.7414253,12.9991012,,16.571,13.498,16.136
EPIC 211492384.01,k2,6.064242098162797e-08,0.0,non-planet,candidate,CANDIDATE,0.635328,,,,,,1.0,0.0,6420.0,4.176,1.531,,131.4568921,13.0294918,543.662,12.572,10.981,12.4693
EPIC 211492449.01,k2,1.1342231186500278e-07,0.0,non-planet,candidate,CANDIDATE,16.24196986,,,,,,1.0,0.0,4499.02,,10.4554,,130.9384149,13.0304324,4471.44,14.583,11.824,14.3187
EPIC 211492541.01,k2,5.57843862264855e-08,0.0,non-planet,non-planet,FALSE POSITIVE,1.031746,,,,,,1.0,0.0,7598.94,4.1513,1.85084,1.77,132.8012702,13.0319453,1050.38,12.494,11.517,12.3374
EPIC 211493669.01,k2,3.341272319443669e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.58337,,,,,,1.0,0.0,5802.79,4.71327,0.742872,1.04,131.6413223,13.0490997,336.045,13.443,10.989,12.9972
EPIC 211503824.01,k2,6.432090129234574e-08,0.0,non-planet,candidate,CANDIDATE,2.047195,,,,,,1.0,0.0,6150.0,4.476,0.958,,134.0820135,13.1927828,209.24,11.233,9.945,11.217
EPIC 211505089.01,k2,7.475699967503663e-08,0.0,non-planet,candidate,CANDIDATE,24.4472,1.82,,,,,1.0,0.0,,,0.647,,123.2504218,13.2103237,172.926,13.163,10.567,12.8901
EPIC 211506851.01,k2,6.439672676843074e-08,0.0,non-planet,candidate,CANDIDATE,10.542179,3.123,,,,,1.0,0.0,5441.0,4.423,0.916,0.81,129.2557752,13.2359338,394.341,13.307,11.541,13.1276
EPIC 211509665.01,k2,6.837227696508746e-08,0.0,non-planet,non-planet,FALSE POSITIVE,3.247194,,,,,,1.0,0.0,5581.0,4.29641,1.17125,0.99,129.978559,13.2754718,1871.14,16.111,14.373,16.0038
EPIC 211510580.01,k2,1.0524859036541581e-07,0.0,non-planet,candidate,CANDIDATE,5.31471,1.45,,,,,1.0,0.0,,,0.355,,126.4347415,13.2881732,100.614,16.34,11.633,15.2044
EPIC 211516501.01,k2,5.930249960485417e-08,0.0,non-planet,candidate,CANDIDATE,3.84981,1.86,,,,,1.0,0.0,,,1.42,,135.8994203,13.3714906,580.847,12.613,11.168,12.5174
EPIC 211524114.01,k2,5.980526683767069e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.715676,,,,,,1.0,0.0,4476.31,,7.82356,,131.6917066,13.4793426,911.716,11.805,9.056,11.4692
EPIC 211524558.01,k2,4.1333878303484016e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.546969,,,,,,1.0,0.0,5162.92,4.38094,0.996147,0.87,136.0497659,13.4855094,510.106,14.068,11.889,13.8491
EPIC 211526186.01,k2,4.020676094680781e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.682618,,,,,,1.0,0.0,6120.16,3.61756,2.77001,1.16,135.274273,13.5092749,1262.45,12.993,11.402,12.8077
EPIC 211533633.01,k2,8.595717210683724e-08,0.0,non-planet,candidate,CANDIDATE,2.126953,1.7,,,,,1.0,0.0,4020.0,4.696,0.573,,137.4716756,13.6128935,108.027,13.567,10.29,13.1491
EPIC 211534342.01,k2,5.215949692427635e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.512702,,,,,,1.0,0.0,4513.0,4.28207,1.00839,0.71,137.0941737,13.6225937,861.467,16.147,13.461,15.7659
EPIC 211535327.01,k2,9.59364321104085e-08,0.0,non-planet,candidate,CANDIDATE,20.2244,2.94,,,,,1.0,0.0,,,0.8325,,123.9394023,13.6362239,488.572,14.063,12.217,13.8711
EPIC 211535481.01,k2,7.761921227262736e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.539696,,,,,,1.0,0.0,,,,,130.882181,13.638647,,15.318,13.361,
EPIC 211537087.02,k2,1.3343843970304998e-05,0.0,non-planet,candidate,CANDIDATE,42.3822512,2.58,482.0,,,0.2688,1.0,1.0,5568.0,4.52,0.86,0.9,128.3219134,13.6613758,355.54,13.268,11.508,13.148
EPIC 211537087.03,k2,1.4620022794638422e-05,0.0,non-planet,candidate,CANDIDATE,41.9,2.28,82.0,,,0.228,1.0,1.0,5568.0,4.52,0.86,0.9,128.3219134,13.6613758,355.54,13.268,11.508,13.148
EPIC 211538193.01,k2,2.6259721777044943e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.597258,,,,,,1.0,0.0,5374.42,4.06755,1.47741,0.93,130.2511429,13.6765266,751.35,13.882,12.119,13.6656
EPIC 211540348.01,k2,2.213332378501766e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.620388,,,,,,1.0,0.0,7577.62,4.34034,1.48463,1.76,129.647924,13.7066497,1327.76,13.475,12.559,13.3569
EPIC 211541590.01,k2,3.6640300435398835e-07,0.0,non-planet,candidate,CANDIDATE,9.81881482,,,,,,1.0,0.0,3463.0,4.81652,0.411081,0.403933,137.1774989,13.7237933,131.4014,15.204,10.648,14.1096
EPIC 211543616.01,k2,5.01718568970953e-08,0.0,non-planet,candidate,CANDIDATE,1.518232,,,,,,1.0,0.0,5510.0,4.237,1.209,,131.473165,13.752736,1256.05,15.906,13.563,15.6416
EPIC 211544257.01,k2,3.670915684984005e-08,0.0,non-planet,candidate,CANDIDATE,1.63013,,,,,,1.0,0.0,6190.0,4.136,1.602,,132.8253523,13.761389,545.351,12.413,10.919,12.2699
EPIC 211546613.01,k2,9.768092159312179e-08,0.0,non-planet,candidate,CANDIDATE,2.007472,,,,,,1.0,0.0,3790.0,4.783,0.473,,136.2000475,13.7954456,272.64,17.53,12.881,16.383
EPIC 211546613.01,k2,9.768092159312179e-08,0.0,non-planet,candidate,CANDIDATE,2.00745282887,7.16393472,680.34,50.6324,,,1.0,0.0,3449.0,4.74578,0.490442,,136.2000475,13.7954456,272.64,17.53,12.881,16.383
EPIC 211546613.01,k2,3.5693937106649322e-06,0.0,non-planet,candidate,CANDIDATE,2.007472,,,,,,1.0,0.0,3790.0,4.783,0.473,,136.2000475,13.7954456,272.64,17.53,12.881,16.383
EPIC 211546613.01,k2,3.5693937106649322e-06,0.0,non-planet,candidate,CANDIDATE,2.00745282887,7.16393472,680.34,50.6324,,,1.0,0.0,3449.0,4.74578,0.490442,,136.2000475,13.7954456,272.64,17.53,12.881,16.383
EPIC 211551160.01,k2,1.1908240986702365e-07,0.0,non-planet,candidate,CANDIDATE,37.4059,2.32,,,,,1.0,0.0,,,0.581,,126.2563741,13.857096,264.912,14.394,11.654,14.0199
EPIC 211552050.01,k2,3.13547722957644e-08,0.0,non-planet,candidate,CANDIDATE,3.544965,1.9,,,,,1.0,0.0,4860.0,4.602,0.701,,133.4101774,13.8693418,215.371,13.432,10.979,13.2075
EPIC 211563123.01,k2,6.03319026279517e-08,0.0,non-planet,non-planet,FALSE POSITIVE,17.325857,,,,,,1.0,0.0,6047.27,3.51759,3.05384,1.12,131.1290191,14.0265002,1221.61,12.778,11.294,12.5727
EPIC 211569704.01,k2,5.714218625516305e-08,0.0,non-planet,candidate,CANDIDATE,34.023,,,,,,1.0,0.0,4534.56,,11.253,,127.0046688,14.1195964,1700.47,12.285,9.54,11.9953
EPIC 211572480.01,k2,1.2259361863642222e-06,0.0,non-planet,non-planet,FALSE POSITIVE,6.2043,1.8527,,,,0.0661,1.0,0.0,,,,,124.7453571,14.156803,577.993,13.988,12.146,13.7468
EPIC 211572511.01,k2,4.891632535236015e-08,0.0,non-planet,candidate,CANDIDATE,10.39528014,,,,,,1.0,0.0,5714.27,4.54932,0.8881,1.019,126.5215592,14.1571938,214.164,11.86,10.269,11.7039
EPIC 211578235.01,k2,3.419232696473425e-07,0.0,non-planet,candidate,CANDIDATE,11.00357542,,,,,,1.0,0.0,5506.87,4.37825,1.0551,0.97,135.061372,14.2375374,763.08,14.636,12.5,14.3314
EPIC 211578235.01,k2,3.419232696473425e-07,0.0,non-planet,candidate,CANDIDATE,11.007537,41.5,,,,,1.0,0.0,,,0.94,,135.061372,14.2375374,763.08,14.636,12.5,14.3314
EPIC 211578235.01,k2,2.7062640244597645e-08,0.0,non-planet,candidate,CANDIDATE,11.00357542,,,,,,1.0,0.0,5506.87,4.37825,1.0551,0.97,135.061372,14.2375374,763.08,14.636,12.5,14.3314
EPIC 211578235.01,k2,2.7062640244597645e-08,0.0,non-planet,candidate,CANDIDATE,11.007537,41.5,,,,,1.0,0.0,,,0.94,,135.061372,14.2375374,763.08,14.636,12.5,14.3314
EPIC 211579683.01,k2,7.698823008216361e-08,0.0,non-planet,candidate,CANDIDATE,9.0102,3.6,,,,,1.0,0.0,,,0.738,,125.2144993,14.2586479,362.707,14.307,11.856,13.9824
EPIC 211579683.01,k2,7.698823008216361e-08,0.0,non-planet,candidate,CANDIDATE,9.01258853,,,,,,1.0,0.0,4764.64,4.49798,0.81741,0.767,125.2144993,14.2586479,362.707,14.307,11.856,13.9824
EPIC 211579683.01,k2,1.66850445832245e-06,0.0,non-planet,candidate,CANDIDATE,9.0102,3.6,,,,,1.0,0.0,,,0.738,,125.2144993,14.2586479,362.707,14.307,11.856,13.9824
EPIC 211579683.01,k2,1.66850445832245e-06,0.0,non-planet,candidate,CANDIDATE,9.01258853,,,,,,1.0,0.0,4764.64,4.49798,0.81741,0.767,125.2144993,14.2586479,362.707,14.307,11.856,13.9824
EPIC 211586387.01,k2,1.7892129731763003e-06,0.0,non-planet,candidate,CANDIDATE,35.383,,,,,,1.0,0.0,4663.0,4.65877,0.667213,0.74,136.8011502,14.3554169,323.193,14.638,12.043,14.3084
EPIC 211586387.01,k2,1.7892129731763003e-06,0.0,non-planet,candidate,CANDIDATE,35.3972,2.6,,,,,1.0,0.0,,,0.531,,136.8011502,14.3554169,323.193,14.638,12.043,14.3084
EPIC 211586387.01,k2,9.693139052773711e-08,0.0,non-planet,candidate,CANDIDATE,35.383,,,,,,1.0,0.0,4663.0,4.65877,0.667213,0.74,136.8011502,14.3554169,323.193,14.638,12.043,14.3084
EPIC 211586387.01,k2,9.693139052773711e-08,0.0,non-planet,candidate,CANDIDATE,35.3972,2.6,,,,,1.0,0.0,,,0.531,,136.8011502,14.3554169,323.193,14.638,12.043,14.3084
EPIC 211589784.01,k2,4.59419337119883e-08,0.0,non-planet,non-planet,FALSE POSITIVE,1.359386,,,,,,1.0,0.0,5723.55,4.23049,1.28259,1.02,137.0946357,14.4005896,359.283,12.095,10.446,12.0072
EPIC 211590050.01,k2,2.9301794939423503e-08,0.0,non-planet,candidate,CANDIDATE,26.0,10.48,222.0,,,0.187,1.0,0.0,6414.0,4.16,1.57,1.29,135.0803585,14.4042594,866.259,13.565,11.958,13.3081
EPIC 211600389.01,k2,3.556462690055831e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.630717,,,,,,1.0,0.0,6591.15,4.18015,1.57514,1.37,133.8859513,14.5447545,1495.88,14.135,12.885,14.0604
EPIC 211600632.01,k2,3.182134291877437e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.630718,,,,,,1.0,0.0,,,,,133.88708,14.547682,,,14.142,19.2896
EPIC 211604981.01,k2,6.678447556159266e-08,0.0,non-planet,non-planet,FALSE POSITIVE,12.427163,,,,,,1.0,0.0,6435.2,3.7925,2.39747,1.3,138.3288505,14.6068847,1133.61,12.759,11.531,12.6528
EPIC 211606790.01,k2,1.418836392505353e-06,0.0,non-planet,candidate,CANDIDATE,37.246869,23.8036385,,,,,1.0,0.0,5445.0,4.05,1.475643,,137.1444253,14.6307827,431.458,12.175,10.398,12.0575
EPIC 211606790.01,k2,1.418836392505353e-06,0.0,non-planet,candidate,CANDIDATE,37.24703,35.0,,,,,1.0,0.0,,,1.696,,137.1444253,14.6307827,431.458,12.175,10.398,12.0575
EPIC 211606790.01,k2,7.753047044187852e-08,0.0,non-planet,candidate,CANDIDATE,37.246869,23.8036385,,,,,1.0,0.0,5445.0,4.05,1.475643,,137.1444253,14.6307827,431.458,12.175,10.398,12.0575
EPIC 211606790.01,k2,7.753047044187852e-08,0.0,non-planet,candidate,CANDIDATE,37.24703,35.0,,,,,1.0,0.0,,,1.696,,137.1444253,14.6307827,431.458,12.175,10.398,12.0575
EPIC 211607670.01,k2,9.716547439189032e-08,0.0,non-planet,non-planet,FALSE POSITIVE,1.348851,,,,,,1.0,0.0,6311.4,4.24688,1.38773,1.24,134.0284308,14.6429247,657.88,12.804,11.481,12.7802
EPIC 211607804.01,k2,3.2041761501755084e-08,0.0,non-planet,non-planet,FALSE POSITIVE,1.490219,,,,,,1.0,0.0,7175.46,4.16698,1.72824,1.6,137.3993323,14.6447599,1212.71,13.127,12.335,13.0426
EPIC 211611139.01,k2,6.168551342851726e-08,0.0,non-planet,candidate,CANDIDATE,1.882213,,,,,,1.0,0.0,6590.0,4.178,1.568,,134.1349445,14.6900442,594.041,12.607,11.163,12.5013
EPIC 211613886.01,k2,6.64586087641409e-06,0.0,non-planet,non-planet,FALSE POSITIVE,0.958786,,,,,,1.0,0.0,5512.55,4.3918,1.0377,0.968,135.6995684,14.7279308,352.388,12.985,10.825,12.7021
EPIC 211613886.01,k2,6.64586087641409e-06,0.0,non-planet,non-planet,FALSE POSITIVE,0.9587591,39.0,,,,,1.0,0.0,,,1.171,,135.6995684,14.7279308,352.388,12.985,10.825,12.7021
EPIC 211613886.01,k2,4.302328918732023e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.958786,,,,,,1.0,0.0,5512.55,4.3918,1.0377,0.968,135.6995684,14.7279308,352.388,12.985,10.825,12.7021
EPIC 211613886.01,k2,4.302328918732023e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.9587591,39.0,,,,,1.0,0.0,,,1.171,,135.6995684,14.7279308,352.388,12.985,10.825,12.7021
EPIC 211616939.01,k2,4.428966974468635e-08,0.0,non-planet,candidate,CANDIDATE,1.8554,,,,,,1.0,0.0,4990.0,2.964,10.091,,133.2292432,14.7715214,1523.8,12.19,9.497,11.7932
EPIC 211619120.01,k2,3.429164367193412e-08,0.0,non-planet,non-planet,FALSE POSITIVE,11.100314,,,,,,1.0,0.0,4928.18,,3.70395,,130.4176439,14.8015143,1179.64,13.382,10.794,13.1224
EPIC 211619805.01,k2,9.373897441935596e-08,0.0,non-planet,candidate,CANDIDATE,1.855827,,,,,,1.0,0.0,4720.0,4.627,0.664,,133.2383188,14.8117921,151.301,13.216,10.385,12.9575
EPIC 211619879.01,k2,5.822743506178404e-08,0.0,non-planet,candidate,CANDIDATE,15.7512,1.38,,,,,1.0,0.0,,,0.582,,129.0650281,14.8126725,,13.615,10.772,14.1175
EPIC 211620138.01,k2,8.802199051731519e-08,0.0,non-planet,candidate,CANDIDATE,1.855421,,,,,,1.0,0.0,11500.0,4.055,2.734,,133.2320539,14.8164505,478.281,9.137,8.847,9.057
EPIC 211621644.01,k2,5.044280033207799e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.921358,,,,,,1.0,0.0,5255.22,4.16118,1.30486,0.9,131.0637706,14.8372602,1437.76,15.625,13.73,15.4489
EPIC 211621961.01,k2,5.833575841545578e-08,0.0,non-planet,non-planet,FALSE POSITIVE,11.078847,,,,,,1.0,0.0,5162.0,,1.9631,,131.7169885,14.8421191,3503.83,16.8105,14.551,16.5831
EPIC 211625003.01,k2,3.847091357969925e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.530431,,,,,,1.0,0.0,5666.31,4.09583,1.49032,1.01,134.6789638,14.8859919,514.007,12.729,10.993,12.5508
EPIC 211626490.01,k2,3.105921480402725e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.747734,,,,,,1.0,0.0,8498.37,4.32425,1.65596,2.11,130.946099,14.9073919,1405.01,12.716,12.305,12.8036
EPIC 211630537.01,k2,3.686333322802629e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.69719,,,,,,1.0,0.0,5535.52,4.0963,1.45971,0.97,133.838029,14.9645433,974.491,14.258,12.379,14.1809
EPIC 211631538.01,k2,1.3449063724841127e-07,0.0,non-planet,candidate,CANDIDATE,5.513327,3.9,,,,,1.0,0.0,5020.0,4.562,0.77,,132.3424454,14.9783604,411.227,14.499,12.173,14.2198
EPIC 211631904.01,k2,6.591411392131992e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.884004,,,,,,1.0,0.0,5119.55,4.63135,0.742353,0.86,130.1753375,14.9839274,363.727,14.133,11.713,13.7903
EPIC 211638401.01,k2,1.458643161472743e-07,0.0,non-planet,candidate,CANDIDATE,0.53027,1.4,,,,,1.0,0.0,3880.0,4.706,0.558,,136.7222365,15.0754252,137.778,15.144,10.979,14.2877
EPIC 211638883.01,k2,8.222213983928169e-08,0.0,non-planet,non-planet,FALSE POSITIVE,0.543877,,,,,,1.0,0.0,6177.78,4.24133,1.36241,1.18,134.3271756,15.0821831,585.582,12.766,11.321,12.6247
EPIC 211639283.01,k2,6.666587005744259e-08,0.0,non-planet,non-planet,FALSE POSITIVE,6.741846,,,,,,1.0,0.0,4861.09,,2.13528,,135.9451412,15.0878845,1574.3,15.672,12.673,15.0478
EPIC 211642307.01,k2,1.0442614689649935e-07,0.0,non-planet,candidate,CANDIDATE,20.9913,1.44,,,,,1.0,0.0,,,0.386,,123.8761593,15.1294601,,15.503,11.432,14.6731
EPIC 211642882.01,k2,4.024785556222558e-06,0.0,non-planet,candidate,CANDIDATE,23.89959501695,12.83075359,476.17,12.1501,,,1.0,0.0,4736.5,4.55,0.76962,,138.9529161,15.1376825,310.197,14.041,11.668,13.8107
